"","RNA17005","RNA17007","RNA17013","RNA17019","RNA17069","RNA17070","RNA17072","RNA17079","RNA17090","RNA17094","RNA17099","RNA17108","RNA17122","RNA17130","RNA17142","RNA17145","RNA17162","RNA17174","RNA17176","RNA17178","RNA17181","RNA17203","RNA17211","RNA17213"
"LOC111129986",3.70043971814109,0,3.58496250072116,2.32192809488736,3.16992500144231,3.58496250072116,3,2.8073549220576,3.58496250072116,4,2.8073549220576,1.58496250072116,3.90689059560852,2.58496250072116,3.4594316186373,3,3,4.64385618977472,3.16992500144231,3.32192809488736,2,2.8073549220576,3.58496250072116,4
"LOC111129994",4.24792751344359,2.32192809488736,2.32192809488736,2.32192809488736,3.8073549220576,2.8073549220576,3,3.4594316186373,2.32192809488736,3.8073549220576,3.70043971814109,3,3.90689059560852,4.24792751344359,3.70043971814109,1,3.58496250072116,3.58496250072116,2.58496250072116,2.8073549220576,3,2.58496250072116,2,3.58496250072116
"LOC111129998",4.08746284125034,4,3.16992500144231,3.8073549220576,4.64385618977472,4.24792751344359,2.58496250072116,3.32192809488736,4.08746284125034,2.58496250072116,4,3.70043971814109,3.58496250072116,3.32192809488736,4.08746284125034,4,2.8073549220576,4.24792751344359,3.32192809488736,3.70043971814109,3.4594316186373,3.58496250072116,3.90689059560852,3.32192809488736
"LOC111130009",2,1.58496250072116,2,2,2,1.58496250072116,1.58496250072116,0,1.58496250072116,2,2,1.58496250072116,3,2.58496250072116,3.32192809488736,1,1.58496250072116,2.32192809488736,1,2.32192809488736,1.58496250072116,1.58496250072116,1.58496250072116,1
"LOC111130018",5.61470984411521,6.24792751344359,6.04439411935845,6.8073549220576,6.12928301694497,5.75488750216347,5.75488750216347,5.28540221886225,5.83289001416474,6.10852445677817,5.6724253419715,5.16992500144231,5.32192809488736,5.55458885167764,5.61470984411521,5.70043971814109,6.35755200461808,6.62935662007961,5.58496250072116,5.28540221886225,5.88264304936184,5.32192809488736,6.20945336562895,6.20945336562895
"LOC111130019",5.97727992349992,5.83289001416474,6.06608919045777,6.10852445677817,7.08746284125034,5.83289001416474,5.16992500144231,5.6724253419715,5.32192809488736,5.4262647547021,5.95419631038687,5.24792751344359,5.97727992349992,4.90689059560852,5.24792751344359,5.7279204545632,5.78135971352466,6.06608919045777,6.5077946401987,5.7279204545632,5.16992500144231,6.37503943134692,5.70043971814109,5.08746284125034
"LOC111130022",2.32192809488736,1,2.8073549220576,1,2.8073549220576,3.16992500144231,2.58496250072116,0,1.58496250072116,2.32192809488736,2,1,1.58496250072116,2.8073549220576,1,2.32192809488736,3.90689059560852,2.32192809488736,1.58496250072116,1,1,3.32192809488736,3.90689059560852,1.58496250072116
"LOC111130023",4.64385618977472,4.85798099512757,2.8073549220576,4.52356195605701,5.16992500144231,4.64385618977472,4.16992500144231,4.32192809488736,4.4594316186373,4.4594316186373,4.90689059560852,4.08746284125034,4.75488750216347,4.39231742277876,3.32192809488736,3.4594316186373,4.4594316186373,4.90689059560852,4.8073549220576,3.70043971814109,3.4594316186373,4.70043971814109,3.8073549220576,4.64385618977472
"LOC111130024",4.58496250072116,4.64385618977472,1,3.70043971814109,4.39231742277876,3.70043971814109,3.70043971814109,3.8073549220576,2.58496250072116,2.32192809488736,4.70043971814109,2.58496250072116,2.8073549220576,3.16992500144231,1.58496250072116,3.70043971814109,3.70043971814109,4.70043971814109,2.58496250072116,2.8073549220576,2,4.39231742277876,3,5.16992500144231
"LOC111130029",2.58496250072116,3,2.32192809488736,3.70043971814109,4.39231742277876,2.8073549220576,3.70043971814109,1,4.08746284125034,2.8073549220576,4.08746284125034,2.58496250072116,3.70043971814109,3.32192809488736,3.8073549220576,2.8073549220576,3.58496250072116,3.4594316186373,4,2,3.4594316186373,2,4.95419631038687,2.58496250072116
"LOC111130030",0,0,3.4594316186373,2.58496250072116,6.12928301694497,2.32192809488736,2,2,3.4594316186373,1.58496250072116,4.58496250072116,2.58496250072116,4,3,4,1.58496250072116,3.58496250072116,4.24792751344359,2,2.32192809488736,2,3.70043971814109,4.16992500144231,1.58496250072116
"LOC111130031",2.58496250072116,2.58496250072116,3.4594316186373,2.58496250072116,1.58496250072116,2.32192809488736,1,3.16992500144231,3.4594316186373,2.8073549220576,3.32192809488736,1,1,1.58496250072116,2.58496250072116,3.32192809488736,2,2.8073549220576,2.32192809488736,1.58496250072116,1.58496250072116,2.8073549220576,2.32192809488736,3.90689059560852
"LOC111130042",6.8703647195834,5.49185309632967,4.58496250072116,5.4262647547021,5,5.12928301694497,5.08746284125034,5.28540221886225,4.64385618977472,4.64385618977472,5.90689059560852,4.4594316186373,4.4594316186373,4.32192809488736,5.4594316186373,4.4594316186373,5.39231742277876,5.16992500144231,5.61470984411521,4.39231742277876,4.85798099512757,4.08746284125034,4.39231742277876,4.64385618977472
"LOC111130045",6.68650052718322,6.76818432477693,7.62205181945638,6.4757334309664,7.44294349584873,6.06608919045777,6.58496250072116,7.20945336562895,6.52356195605701,6.96578428466209,6.89481776330794,6.85798099512757,7.16992500144231,5.24792751344359,5.39231742277876,6.8073549220576,7.23840473932508,6.96578428466209,5.83289001416474,6.2667865406949,6.76818432477693,5.35755200461808,6.5077946401987,7.4757334309664
"LOC111130050",3.8073549220576,3.32192809488736,3.4594316186373,1.58496250072116,3.32192809488736,1.58496250072116,4.08746284125034,4.70043971814109,2.8073549220576,3.16992500144231,2,2.8073549220576,2.58496250072116,3.16992500144231,3.32192809488736,3.58496250072116,1,4.16992500144231,3.8073549220576,3.70043971814109,3.4594316186373,4,2.58496250072116,3
"LOC111130051",3.4594316186373,2.32192809488736,2.8073549220576,3.32192809488736,3.16992500144231,2,0,3.70043971814109,2.58496250072116,2.32192809488736,3.70043971814109,2.32192809488736,3.58496250072116,3.32192809488736,3,1.58496250072116,2.8073549220576,3.32192809488736,2.32192809488736,3.58496250072116,3.8073549220576,4,3.70043971814109,4.24792751344359
"LOC111130052",2,3.16992500144231,2.8073549220576,2.58496250072116,1.58496250072116,2.8073549220576,3,2,3,2.32192809488736,4.16992500144231,4.4594316186373,4.32192809488736,2.8073549220576,2,2.58496250072116,1.58496250072116,3.70043971814109,3.70043971814109,3.32192809488736,3.32192809488736,3,3.16992500144231,3.16992500144231
"LOC111130058",1.58496250072116,3.32192809488736,3.58496250072116,3.58496250072116,3.58496250072116,3.8073549220576,3.70043971814109,2.8073549220576,3,2.32192809488736,2,3.32192809488736,3.4594316186373,2.32192809488736,3.4594316186373,3.16992500144231,3.4594316186373,3.4594316186373,3.32192809488736,4.16992500144231,5.75488750216347,3.8073549220576,4.24792751344359,3.58496250072116
"LOC111130064",2.32192809488736,3.4594316186373,4.08746284125034,2.32192809488736,3,2.32192809488736,3.58496250072116,3.32192809488736,3.32192809488736,2.58496250072116,3,3,2.32192809488736,3,3.58496250072116,2.58496250072116,0,3.90689059560852,1.58496250072116,3.16992500144231,3.4594316186373,3.16992500144231,2,3.4594316186373
"LOC111130065",3,2.58496250072116,3.4594316186373,2.58496250072116,2.8073549220576,3,1.58496250072116,2.58496250072116,2.58496250072116,3,2.32192809488736,2.32192809488736,3.4594316186373,1,2.32192809488736,2.58496250072116,1.58496250072116,3.16992500144231,2.32192809488736,2,3.32192809488736,2.32192809488736,2.32192809488736,3.8073549220576
"LOC111130067",5.08746284125034,4.32192809488736,3.90689059560852,2.58496250072116,4.24792751344359,3.70043971814109,3.8073549220576,3.58496250072116,2.58496250072116,4,4.70043971814109,2,3.90689059560852,4.24792751344359,2.8073549220576,4.32192809488736,3.58496250072116,4.4594316186373,4,3.32192809488736,3,4.39231742277876,3.8073549220576,4.52356195605701
"LOC111130071",1,2.8073549220576,1.58496250072116,1.58496250072116,2.32192809488736,3,2.32192809488736,3.32192809488736,2.58496250072116,1,2,3,3,1.58496250072116,0,2,0,2.8073549220576,2.8073549220576,1,2,2.32192809488736,0,1.58496250072116
"LOC111130073",3.8073549220576,2.58496250072116,3.32192809488736,4.4594316186373,4.24792751344359,4.08746284125034,3,4,3,3.4594316186373,4.24792751344359,3.4594316186373,2.8073549220576,3.70043971814109,3.4594316186373,3.70043971814109,3.58496250072116,3.70043971814109,4.24792751344359,3.4594316186373,3.4594316186373,3.16992500144231,4.16992500144231,3.8073549220576
"LOC111130079",2,4.95419631038687,3.32192809488736,0,1,2.58496250072116,1,1.58496250072116,0,2.58496250072116,3.58496250072116,1.58496250072116,3.58496250072116,0,1.58496250072116,2,2.32192809488736,2.8073549220576,2.32192809488736,1.58496250072116,2.32192809488736,3.32192809488736,3.16992500144231,2
"LOC111130086",4.08746284125034,3.32192809488736,2.8073549220576,3.70043971814109,4,4.39231742277876,3.16992500144231,3.16992500144231,3.16992500144231,3.16992500144231,1,2.58496250072116,3.32192809488736,2,2.32192809488736,4,2.32192809488736,1.58496250072116,4.08746284125034,2,3.32192809488736,3.58496250072116,1,2
"LOC111130094",6,7.24792751344359,6.95419631038687,5.83289001416474,7.59245703726808,6.8073549220576,6.90689059560852,6.58496250072116,6.91886323727459,7.02236781302845,6.84549005094437,6.52356195605701,7.88874324889826,7.04439411935845,6.44294349584873,6.61470984411521,6.12928301694497,7.44294349584873,6.7279204545632,6.33985000288462,6.12928301694497,7.16992500144231,6.70043971814109,8.02790599656988
"LOC111130095",1.58496250072116,2.8073549220576,2,2,4,2.58496250072116,1.58496250072116,2,2,1,3,0,1.58496250072116,1.58496250072116,2,0,2,2.58496250072116,2.58496250072116,3.90689059560852,0,2.58496250072116,2.32192809488736,2.58496250072116
"LOC111130099",4.08746284125034,3.90689059560852,3.16992500144231,3.4594316186373,3.70043971814109,4.39231742277876,2.8073549220576,3.58496250072116,4,3.8073549220576,4.32192809488736,3,3.32192809488736,3.4594316186373,3.16992500144231,3.70043971814109,3.70043971814109,3.58496250072116,3.4594316186373,2.58496250072116,3.8073549220576,4.70043971814109,3.70043971814109,3.70043971814109
"LOC111130102",2.58496250072116,2.32192809488736,2.8073549220576,2.8073549220576,3.90689059560852,3.4594316186373,2.58496250072116,1,3.16992500144231,2.32192809488736,3.90689059560852,1.58496250072116,4,2,3,2.58496250072116,3.16992500144231,0,3,2.32192809488736,1,2.58496250072116,3,3.8073549220576
"LOC111130105",3.70043971814109,5.04439411935845,2,3,1.58496250072116,3.16992500144231,2.32192809488736,3,3.16992500144231,2.58496250072116,2.8073549220576,2.32192809488736,2,1.58496250072116,2,2,3,1,1.58496250072116,3,3.32192809488736,2.32192809488736,3.90689059560852,3.32192809488736
"LOC111130108",4.58496250072116,4.08746284125034,5,4.85798099512757,5.49185309632967,4.58496250072116,4.24792751344359,4.24792751344359,5.16992500144231,4.4594316186373,4.4594316186373,4.58496250072116,5.08746284125034,4.4594316186373,4.90689059560852,4.16992500144231,4.16992500144231,5,4.70043971814109,4,3.8073549220576,4.75488750216347,4.70043971814109,5.52356195605701
"LOC111130111",2.32192809488736,4.16992500144231,1.58496250072116,2.8073549220576,2.32192809488736,2.32192809488736,3,1.58496250072116,3.70043971814109,2,3.4594316186373,3.16992500144231,1.58496250072116,2.32192809488736,1.58496250072116,3.8073549220576,3.32192809488736,3.4594316186373,2.58496250072116,2.58496250072116,3.32192809488736,4.90689059560852,3.58496250072116,3.4594316186373
"LOC111130115",4,2,4.32192809488736,4,4.85798099512757,4.4594316186373,5.20945336562895,5.64385618977472,3.58496250072116,2,3.4594316186373,3.8073549220576,4.4594316186373,2.58496250072116,2.32192809488736,4.16992500144231,3.70043971814109,4,5.08746284125034,3.58496250072116,4,2,2.58496250072116,3.4594316186373
"LOC111130121",3.4594316186373,3.32192809488736,2,4.16992500144231,2.32192809488736,3.16992500144231,0,1.58496250072116,3.70043971814109,3.32192809488736,3.4594316186373,2,2.8073549220576,1,1.58496250072116,3.32192809488736,2.32192809488736,2.32192809488736,2.8073549220576,1.58496250072116,1,3,2.58496250072116,2.8073549220576
"LOC111130122",2.58496250072116,2.8073549220576,4.75488750216347,4.52356195605701,4.75488750216347,4.70043971814109,3.4594316186373,3.70043971814109,4.39231742277876,4,4.39231742277876,4.32192809488736,2.32192809488736,4.8073549220576,3.90689059560852,3.32192809488736,3.8073549220576,4.75488750216347,2.32192809488736,4,3.8073549220576,2.8073549220576,3.90689059560852,4.4594316186373
"LOC111130138",5.93073733756289,6.04439411935845,5.64385618977472,5.28540221886225,5.6724253419715,6.06608919045777,5.35755200461808,5.55458885167764,5.55458885167764,5.20945336562895,5.85798099512757,5.32192809488736,5.08746284125034,5.39231742277876,4.85798099512757,6.04439411935845,5.08746284125034,5.93073733756289,5.49185309632967,5.32192809488736,4.58496250072116,6,5.95419631038687,6.4757334309664
"LOC111130147",2.8073549220576,3.58496250072116,2.58496250072116,1.58496250072116,3.58496250072116,2.8073549220576,2,2.58496250072116,2,2.32192809488736,3.16992500144231,3.70043971814109,3.4594316186373,3.16992500144231,2.8073549220576,3.4594316186373,3.4594316186373,3.58496250072116,1,2.58496250072116,0,3.8073549220576,2.8073549220576,4.32192809488736
"LOC111130152",2,3.4594316186373,2.8073549220576,3.58496250072116,3.32192809488736,3,3.32192809488736,3.58496250072116,2.8073549220576,3.58496250072116,3.4594316186373,2.8073549220576,3.90689059560852,3.16992500144231,2.8073549220576,3,2.8073549220576,4.39231742277876,1.58496250072116,2.8073549220576,2.58496250072116,3.70043971814109,3,4.16992500144231
"LOC111130154",5.08746284125034,5.28540221886225,5.52356195605701,6.06608919045777,6.08746284125034,5.95419631038687,4.16992500144231,5.20945336562895,4.52356195605701,4.95419631038687,5.78135971352466,4.32192809488736,5.58496250072116,5.4594316186373,4.08746284125034,4.4594316186373,5.61470984411521,5.95419631038687,4.70043971814109,5.24792751344359,5.28540221886225,5.12928301694497,5.32192809488736,5.49185309632967
"LOC111130157",3.58496250072116,3.90689059560852,2.8073549220576,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,3.58496250072116,3.4594316186373,3.16992500144231,2.58496250072116,2.58496250072116,3.16992500144231,2,2.58496250072116,3.70043971814109,1,3.58496250072116,3.32192809488736,3,2.58496250072116,3.16992500144231,3.4594316186373,3.16992500144231
"LOC111130164",6.28540221886225,6.52356195605701,6.82017896241519,5.97727992349992,7.28540221886225,6.5077946401987,6.75488750216347,6.32192809488736,7.29462074889163,6.78135971352466,6.5077946401987,7,7.03342300153745,6.64385618977472,6.71424551766612,6,6.74146698640115,7.76818432477693,6.10852445677817,6.22881869049588,5.75488750216347,6.59991284218713,7.13955135239879,7.02236781302845
"LOC111130178",2.32192809488736,1.58496250072116,2.32192809488736,0,1.58496250072116,1.58496250072116,1.58496250072116,1,2,2.8073549220576,0,0,1.58496250072116,2.8073549220576,1,1,0,1,2.58496250072116,1,1.58496250072116,2.58496250072116,2,3.4594316186373
"LOC111130180",3.8073549220576,2.8073549220576,3,2.8073549220576,4.39231742277876,1.58496250072116,3,3.70043971814109,3.4594316186373,3.16992500144231,2.8073549220576,3,3.16992500144231,2,2.58496250072116,2.32192809488736,3,3.90689059560852,2,2.58496250072116,2,3.16992500144231,3.58496250072116,3
"LOC111130183",3.16992500144231,3.4594316186373,1,2.58496250072116,2,1.58496250072116,2.8073549220576,1.58496250072116,2.58496250072116,1.58496250072116,2,1.58496250072116,3,2.32192809488736,1.58496250072116,3.70043971814109,1.58496250072116,1,0,0,1,2.58496250072116,1,2.32192809488736
"LOC111130191",2.8073549220576,1.58496250072116,1.58496250072116,4.95419631038687,1.58496250072116,2.8073549220576,2.8073549220576,2,1,3.8073549220576,1,1.58496250072116,2.58496250072116,2.58496250072116,1,2.8073549220576,2.32192809488736,2.8073549220576,0,3.58496250072116,2.58496250072116,2.58496250072116,2.32192809488736,2.32192809488736
"LOC111130213",2.8073549220576,4.16992500144231,2,7.09803208296053,3,6.4262647547021,5.12928301694497,2.58496250072116,4.08746284125034,3.4594316186373,4.75488750216347,5.08746284125034,3.16992500144231,4,3,4.08746284125034,2.8073549220576,4.70043971814109,4.58496250072116,4,4.08746284125034,3.8073549220576,2.32192809488736,5.95419631038687
"LOC111130217",1,1,2,2.58496250072116,1.58496250072116,1,1.58496250072116,1.58496250072116,2,2,1,1,1,1,0,2.58496250072116,0,2,2.32192809488736,1.58496250072116,1,2,2.8073549220576,1.58496250072116
"LOC111130218",1,5.83289001416474,4.08746284125034,5.35755200461808,6.12928301694497,4.58496250072116,1.58496250072116,3.70043971814109,4.90689059560852,4.8073549220576,3.70043971814109,2,5.12928301694497,4.90689059560852,1.58496250072116,4.39231742277876,4.8073549220576,4.8073549220576,5,1,3.90689059560852,6.10852445677817,4.58496250072116,5.28540221886225
"LOC111130219",3.32192809488736,3.70043971814109,3.16992500144231,3.70043971814109,4,3.32192809488736,3,3.16992500144231,3,4.08746284125034,3,2.58496250072116,3.4594316186373,3.32192809488736,2.32192809488736,3.4594316186373,1,3,2.8073549220576,3,1.58496250072116,3.70043971814109,2,2.8073549220576
"LOC111130220",3.58496250072116,4,4.95419631038687,4.8073549220576,5,4.95419631038687,4.52356195605701,4.75488750216347,4.75488750216347,4.4594316186373,5.04439411935845,4.39231742277876,4.75488750216347,3.4594316186373,4.4594316186373,4.58496250072116,4.70043971814109,4.58496250072116,4.8073549220576,4.75488750216347,5.20945336562895,4.39231742277876,4.8073549220576,4.8073549220576
"LOC111130225",2.32192809488736,4.52356195605701,5.4262647547021,2.8073549220576,5.08746284125034,4.08746284125034,4.39231742277876,3.4594316186373,5.16992500144231,5.52356195605701,4.52356195605701,5.16992500144231,5.90689059560852,4.32192809488736,3.90689059560852,3.70043971814109,4.95419631038687,3.70043971814109,4.39231742277876,3.8073549220576,3.90689059560852,4.4594316186373,3.8073549220576,4
"LOC111130228",2.32192809488736,2.58496250072116,3.4594316186373,3.32192809488736,3.32192809488736,2,3.32192809488736,2.58496250072116,3.4594316186373,2,3.16992500144231,2.58496250072116,3.32192809488736,2.8073549220576,2.58496250072116,3,3,2.32192809488736,1,1,1,3.16992500144231,3,3.70043971814109
"LOC111130231",1,2,1,1.58496250072116,1,1.58496250072116,0,1.58496250072116,0,2.32192809488736,1.58496250072116,2,1.58496250072116,2,2,1.58496250072116,2,2.32192809488736,0,2,2,1,1.58496250072116,2.32192809488736
"LOC111130232",3.8073549220576,4.75488750216347,2.8073549220576,4.32192809488736,3.58496250072116,3.58496250072116,5.35755200461808,5.55458885167764,3.16992500144231,2.32192809488736,4.95419631038687,4.24792751344359,4.24792751344359,4.32192809488736,2.8073549220576,4.16992500144231,5,4.90689059560852,2.58496250072116,4.08746284125034,3.70043971814109,3,3.70043971814109,3.32192809488736
"LOC111130238",4.70043971814109,1.58496250072116,3.32192809488736,2.32192809488736,4.64385618977472,2.32192809488736,3.32192809488736,2.58496250072116,4.16992500144231,3.90689059560852,3.70043971814109,3.8073549220576,4.52356195605701,2.32192809488736,0,3.16992500144231,1,4.08746284125034,2.8073549220576,2,2.32192809488736,3.8073549220576,4.64385618977472,0
"LOC111130242",3.32192809488736,1.58496250072116,3.32192809488736,1.58496250072116,3.90689059560852,3.4594316186373,2.32192809488736,1.58496250072116,2.58496250072116,2.8073549220576,2.32192809488736,3.32192809488736,3.70043971814109,2.8073549220576,3.16992500144231,3.16992500144231,1,3.90689059560852,2,2.32192809488736,2.8073549220576,1.58496250072116,2.32192809488736,3.90689059560852
"LOC111130246",4.32192809488736,4,4.4594316186373,3.32192809488736,4.4594316186373,4.16992500144231,3.16992500144231,4.52356195605701,4.39231742277876,3.16992500144231,4.16992500144231,3.32192809488736,1.58496250072116,3.70043971814109,3.4594316186373,3.16992500144231,4.39231742277876,4.39231742277876,3.4594316186373,3.90689059560852,4.24792751344359,3.32192809488736,3.90689059560852,3.90689059560852
"LOC111130257",5.78135971352466,6.95419631038687,6.33985000288462,6.44294349584873,7.35755200461808,7.07681559705083,6.24792751344359,6.61470984411521,6.4262647547021,6.95419631038687,6.58496250072116,6.4594316186373,7.8008998999203,6.70043971814109,5.83289001416474,6.08746284125034,5.55458885167764,7.05528243550119,6.32192809488736,6.33985000288462,6.28540221886225,6.4594316186373,6.3037807481771,7.75488750216347
"LOC111130259",4.64385618977472,3.4594316186373,4.08746284125034,3.70043971814109,3.4594316186373,3.16992500144231,4.24792751344359,2.58496250072116,5.95419631038687,3.32192809488736,3,4.08746284125034,3.32192809488736,2.32192809488736,2.58496250072116,4.32192809488736,4.95419631038687,4.95419631038687,3.32192809488736,3.16992500144231,3.32192809488736,4.64385618977472,3.32192809488736,3.8073549220576
"LOC111130266",3.16992500144231,3.4594316186373,3.90689059560852,2.8073549220576,4.08746284125034,3.8073549220576,2.8073549220576,3.16992500144231,3,3.16992500144231,4,3.4594316186373,3.4594316186373,3,2,3,4.85798099512757,3.58496250072116,3.58496250072116,3,2.32192809488736,4.39231742277876,4,3.8073549220576
"LOC111130272",2.58496250072116,2.32192809488736,1,2.32192809488736,2.58496250072116,2.32192809488736,0,3.32192809488736,2.58496250072116,3,3.16992500144231,2,2.8073549220576,1,1.58496250072116,2.32192809488736,2,2.8073549220576,2.8073549220576,2.8073549220576,2.32192809488736,1,2,2.58496250072116
"LOC111130278",5,6.2667865406949,6.14974711950468,5.28540221886225,5.08746284125034,5.4594316186373,6.58496250072116,5.64385618977472,6.28540221886225,4.95419631038687,5.20945336562895,6.4262647547021,4.95419631038687,4.24792751344359,6.70043971814109,4,5.70043971814109,6.06608919045777,5.16992500144231,1.58496250072116,2.8073549220576,4.39231742277876,4.70043971814109,4.90689059560852
"LOC111130280",5.20945336562895,4.70043971814109,3.90689059560852,4.8073549220576,4.64385618977472,4.8073549220576,4.52356195605701,5.20945336562895,3.90689059560852,4.52356195605701,4.4594316186373,4.4594316186373,4.58496250072116,5.16992500144231,4.90689059560852,5.12928301694497,4.70043971814109,4.75488750216347,3.90689059560852,4.4594316186373,4.70043971814109,4.8073549220576,4.08746284125034,4.24792751344359
"LOC111130281",5.85798099512757,5.28540221886225,5.78135971352466,6.06608919045777,6.5077946401987,6.24792751344359,5.97727992349992,5.83289001416474,5.55458885167764,5.64385618977472,6.02236781302845,7.04439411935845,6.59991284218713,6,5.58496250072116,5.20945336562895,5.90689059560852,6.4262647547021,6.12928301694497,5.39231742277876,5.78135971352466,6.20945336562895,5.83289001416474,6.2667865406949
"LOC111130282",6.75488750216347,7.11894107272351,7.08746284125034,6.4757334309664,6.8703647195834,6.64385618977472,6.6724253419715,6.53915881110803,6.65821148275179,7.12928301694497,6.71424551766612,6.71424551766612,6.39231742277876,6.18982455888002,6.52356195605701,7.01122725542325,6.74146698640115,6.68650052718322,7.23840473932508,6.64385618977472,6.55458885167764,6.8703647195834,7.71424551766612,7.01122725542325
"LOC111130286",6.91886323727459,6.10852445677817,7.12928301694497,7.10852445677817,6.78135971352466,6.39231742277876,4.52356195605701,6.98868468677217,5.08746284125034,7.02236781302845,6.59991284218713,6.4594316186373,5.16992500144231,2.32192809488736,6.02236781302845,5.85798099512757,5.52356195605701,7.06608919045777,7.13955135239879,5.78135971352466,5.08746284125034,6.2667865406949,5.75488750216347,5.04439411935845
"LOC111130297",5.8073549220576,5.16992500144231,5.52356195605701,4.70043971814109,5.52356195605701,5.78135971352466,4.8073549220576,5.20945336562895,5.4262647547021,5.52356195605701,5.4594316186373,5.04439411935845,5.95419631038687,5.83289001416474,5.4594316186373,5.08746284125034,4.85798099512757,7.37503943134692,5.58496250072116,4.8073549220576,5.12928301694497,5.39231742277876,4.64385618977472,6.22881869049588
"LOC111130298",3,3.58496250072116,3.4594316186373,3,4.64385618977472,4.32192809488736,2.8073549220576,3.70043971814109,4.64385618977472,3.90689059560852,3,3.58496250072116,2.8073549220576,3.32192809488736,3.4594316186373,2.32192809488736,4,4,3.58496250072116,3.8073549220576,3.58496250072116,4.08746284125034,4.39231742277876,3
"LOC111130299",5.16992500144231,5.39231742277876,5.4262647547021,5.55458885167764,6.06608919045777,5.58496250072116,4.90689059560852,4.58496250072116,5.49185309632967,5.6724253419715,5.35755200461808,5.39231742277876,3.8073549220576,4.16992500144231,3.8073549220576,5.35755200461808,4.32192809488736,5.78135971352466,4.95419631038687,3.4594316186373,5.7279204545632,5.08746284125034,5.28540221886225,4
"LOC111130301",5.16992500144231,3.8073549220576,2.8073549220576,4,5.32192809488736,4.95419631038687,4.08746284125034,3.32192809488736,2.32192809488736,4.24792751344359,4.58496250072116,4.24792751344359,3.4594316186373,3,4.16992500144231,3.4594316186373,3.4594316186373,4.32192809488736,4.08746284125034,4.52356195605701,3.32192809488736,3.4594316186373,4.16992500144231,4.16992500144231
"LOC111130309",4.16992500144231,3.32192809488736,3.90689059560852,3.16992500144231,4.16992500144231,3.8073549220576,2.32192809488736,3,3.32192809488736,3.32192809488736,3.58496250072116,2.58496250072116,3.16992500144231,3.32192809488736,1.58496250072116,1.58496250072116,3.4594316186373,3.16992500144231,4.08746284125034,1,2.58496250072116,3.16992500144231,2.58496250072116,3.16992500144231
"LOC111130310",2,3.16992500144231,3.32192809488736,2.58496250072116,3.8073549220576,3.32192809488736,3.16992500144231,1.58496250072116,2.32192809488736,2.32192809488736,1.58496250072116,2.32192809488736,2.8073549220576,2,1,2.58496250072116,4.08746284125034,4.32192809488736,4.52356195605701,2.32192809488736,2,3,3.58496250072116,3.58496250072116
"LOC111130314",3.16992500144231,5.78135971352466,3.70043971814109,3,5.52356195605701,4.08746284125034,5.49185309632967,3.4594316186373,5.4594316186373,4.58496250072116,3.4594316186373,4.70043971814109,4.52356195605701,3.4594316186373,3.58496250072116,4.32192809488736,2,3.90689059560852,2.58496250072116,3.70043971814109,6.16992500144231,3.4594316186373,3.8073549220576,3.90689059560852
"LOC111130318",1,1,2,1,3.16992500144231,4.08746284125034,1,3,0,2.58496250072116,3.4594316186373,0,2.8073549220576,2,2,1,2,1.58496250072116,2,2.58496250072116,1,1.58496250072116,2.32192809488736,3.32192809488736
"LOC111130324",1,1,2.32192809488736,2,2.8073549220576,3,3,0,2.58496250072116,3.16992500144231,1.58496250072116,2.32192809488736,2,1,0,1.58496250072116,1.58496250072116,3.16992500144231,3,0,2.8073549220576,0,2.32192809488736,2.58496250072116
"LOC111130325",3.58496250072116,4.58496250072116,2.8073549220576,2,4.39231742277876,2.32192809488736,3.16992500144231,3.16992500144231,3.16992500144231,3.4594316186373,3.16992500144231,3.8073549220576,3.16992500144231,3.4594316186373,2.8073549220576,3.16992500144231,2.32192809488736,3.90689059560852,2.8073549220576,3.58496250072116,3,4.16992500144231,4,4.24792751344359
"LOC111130331",2.32192809488736,2.8073549220576,3.16992500144231,2.8073549220576,1.58496250072116,1,2.32192809488736,2.58496250072116,2.58496250072116,3.16992500144231,3.8073549220576,2.32192809488736,3.16992500144231,1.58496250072116,0,2.8073549220576,1.58496250072116,2.8073549220576,1.58496250072116,2.8073549220576,2.32192809488736,2.8073549220576,3,2.32192809488736
"LOC111130334",1.58496250072116,2.8073549220576,2.58496250072116,3.16992500144231,2.58496250072116,2.32192809488736,3,3,0,2.8073549220576,2,1.58496250072116,3.32192809488736,2.32192809488736,3.32192809488736,1,0,3.16992500144231,2,2.8073549220576,1.58496250072116,1.58496250072116,3.4594316186373,2
"LOC111130338",2,2,0,3.58496250072116,1.58496250072116,1.58496250072116,2.58496250072116,0,3.32192809488736,2.32192809488736,1.58496250072116,2.58496250072116,3.58496250072116,2.58496250072116,2.58496250072116,1.58496250072116,2.32192809488736,3.32192809488736,2,1.58496250072116,1.58496250072116,2.32192809488736,2.8073549220576,1.58496250072116
"LOC111130343",4.85798099512757,5.88264304936184,5.32192809488736,4.85798099512757,5.95419631038687,5.16992500144231,4.90689059560852,5.12928301694497,5.4262647547021,5.6724253419715,5.90689059560852,5.04439411935845,5.4262647547021,5.4262647547021,5.24792751344359,4.90689059560852,4.64385618977472,6.3037807481771,5.12928301694497,4.90689059560852,4.4594316186373,5.4262647547021,5.58496250072116,6.04439411935845
